"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"51231","433","Sword","IIIc","Reading Museum, 12:57,T.C.B. Coll.","Thames,Middx.,Bell Weir,Nr. Staines,Dredged from the Thames just above Bell Weir","Bell Weir Cl, Staines, Windsor and Maidenhead TW19 6HF, UK","-0.5357","51.4433","","None","None","None","","","","","Dark green in patches, otherwise unpatinated.","Excellent.","","","Bronze","","Perfect condition. No rivets remain in the hilt. Edges are extremely sharp except for two small recent indentations made by the dredger.","","J. Wymer","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23826892519","https://farm2.staticflickr.com/1605/23826892519_e37da12cfa_m.jpg","superuser","ThamesSwords"
"51232","433","Sword","IVa","London Museum, 9960","England,Thames,Middlesex,Staines,River Thames","Staines-upon-Thames, Surrey, UK","-0.5155","51.4315","","None","None","None","285","35","","255","Light brown patina.","Smooth","7","","","","Lower portion of sword lost. Slightly flanged hilt. 6 rivet holes - the two smaller ones are almost filled with metal; all are very crude + un-finished. Cracked across hilt (almost right across).","","Unchecked","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24194686805","https://farm2.staticflickr.com/1533/24194686805_0f160fbf71_m.jpg","superuser","ThamesSwords"
"51233","433","Sword Handle","IIIb","London Museum, A.10944","England,Middlesex,Staines,River Thames,1913,Hoard?","Staines-upon-Thames, Surrey, UK","-0.5155","51.4315","","None","None","1913","212","33","","221","White patina, green beneath.","Encrusted, rough.","6.5","","","","Hilt flanged and slotted, two rivets.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23566518014","https://farm2.staticflickr.com/1468/23566518014_46bea7e4a0_m.jpg","superuser","ThamesSwords"
"51234","433","","IIIb","Brentford Public Library,Layton Collection,01359,Now in The London Museum","England,Thames,Middlesex,Isleworth,Bed of Thames, Sion Reach, about 250 yards above One Tree and between it and Church Ferry.,28 August 1865","Isleworth, Greater London, UK","-0.329","51.4671","","28","8","1865","575","hilt 58; blade 43","","","Golden brown colour with slight mud stains + rust stains.","","hilt 7; blade 7","","","","Three large perforations for rivets, but with rivets missing. The blade is bent.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168608556","https://farm2.staticflickr.com/1592/24168608556_7db37c8e2d_m.jpg","superuser","ThamesSwords"
"51235","433","Sword","IVa","Collection of Dr. A. Relph,Sold at Sotheby's June 7, 1936,Lot 38 (sold for 4-5-0)","England,Thames,Surrey,Richmond,R. Thames","Richmond, Richmond, Greater London, UK","-0.3037","51.4613","","None","None","None","540","Pommel 31; Shoulders 40; Blade 35","","","Dark brown patina","Very smooth + in good condition","7","","","","Except for notches chipped out of the edges, in perfect condition: These notches are regular + V shaped + have been made in ancient times, the notch on the inner side of them is of the same dark brown patina as the sword. They have the appearance of having been made deliberately.  Nine rivet holes: three down centre of hilt, three on each shoulder. The midrib of blade continues in the form of a pointed elevation up to the lowest rivet hole in the hilt. Edges of hilt are flanged and two flanges run (from top of hilt, nearly to its face) between the side flanges + the rivet holes. In addition, the two smaller flanges run between these two, for the distance between the uppermost rivet hole + the top of the hilt.","","""B.25 R. Thames"" in white ink by ricasso notches.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23826890489","https://farm2.staticflickr.com/1636/23826890489_4c953be6c2_m.jpg","superuser","ThamesSwords"
"51236","433","Sword Hallstatt hybrid","IVb","Brentford Public Library,Layton Collection, 01330,Now in The London Museum","England,Thames,Middlesex,Isleworth,Thames, near Rails Head Ferry,May 1891","Isleworth, Greater London, UK","-0.329","51.4671","","None","5","1891","332","blade 37, 31; hilt plate 47, 38","","","Traces of black patina.","Dirty brown bronze; some blackish encrustment.","blade 7.25","","","","2 rivets, 5 rivet holes. Edges jagged.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168607076","https://farm2.staticflickr.com/1712/24168607076_31fd1890cd_m.jpg","superuser","ThamesSwords"
"51237","433","Sword","VI","Royal Scottish Museum, Edinburgh,Reg. No. 1907.231","England,Middlesex,Isleworth,Thames,Found on late Celtic site","Isleworth, Greater London, UK","-0.329","51.4671","","None","None","None","702","32","","800","dark bronze colour","in good condition","5","","","","Sword, bronze, two rivets remaining in rivet holes of hilt. Late bronze age (transition).","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23826889419","https://farm2.staticflickr.com/1661/23826889419_f43d66922c_m.jpg","superuser","ThamesSwords"
"51238","433","Sword","IIIa","London Museum, A11898","England,Thames,Middlesex,Isleworth,Sion Reach,(from Thames)","Isleworth, Greater London, UK","-0.329","51.4671","","None","None","None","514","48","","450.5","Dark brown patina","Smooth","6","","","Within a few yards of Sheath A.18314","Two rivets. Slotted and flanged hilt.","","Inacc.,drilled 13/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24194683215","https://farm2.staticflickr.com/1716/24194683215_1683368a85_m.jpg","superuser","ThamesSwords"
"51239","433","Sword Fragment","IVA","In the possession of: Mr. H. Wolfe,16 Cedars Road,Hampton Wick, Kingston-on-Tames,Surrey,8.10.71","England,Thames,Isleworth","Isleworth, Greater London, UK","-0.329","51.4671","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24112089161","https://farm2.staticflickr.com/1699/24112089161_d7de989aee_m.jpg","superuser","ThamesSwords"
"51240","433","Sword","VI","Brentford Public Library,Layton Collection 01353,London Museum","England,Thames,Middlesex,Brentford,Off ""Old England"" above Great Western Docks.,Bed of Thames,August 1864","Brentford, Greater London, UK","-0.3101","51.4861","","None","8","1864","711","blade 30.5; hilt plate 57, 31.5","","","Bronze with black stains. Golden bronze shows.","","blade 8, 11; hilt about 3mm thick","","","","Good condition. 6 rivets - the heads are marked as shown. The hole at end of hilt is indicated, but not pierced. Hilt is flat + of even thickness.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23826887919","https://farm2.staticflickr.com/1486/23826887919_923d830285_m.jpg","superuser","ThamesSwords"
"51241","433","Sword","IVa","Brentford Public Library,Layton Collection 01354,London Museum","England,Thames,Middlesex,Brentford,Off ""Old England"" above Great Western Docks,Bed of Thames,12 July 1864","Brentford, Greater London, UK","-0.3101","51.4861","","12","7","1864","557","blade 46; hilt plate 52, 48","","","Brown patina with green patches on one side.","","blade 7.5","","","","2 rivets. Sharp edges. Slight indications of flanges in each side of hilt. Point broken. Good condition.  Much bent.","","Hallstatt influence,OK","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168604436","https://farm2.staticflickr.com/1552/24168604436_2eb19bf807_m.jpg","superuser","ThamesSwords"
"51242","433","Sword","IIIa","Brentford Public Library,Layton Collection, 01358,Now in The London Museum","England,Thames,Middlesex,Brentford,off ""Old England"" above Great Western Docks,Bed of Thames,9 July 1864","Brentford, Greater London, UK","-0.3101","51.4861","","9","7","1864","463","blade 41, 38.5; hilt plate 60","","","Dirty brown patina with patches of very slight green encrustment.","","blade 7","","","","Blade bent - jagged + turned back edge, near point. 1 rivet","","OK","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168603576","https://farm2.staticflickr.com/1596/24168603576_ca0f687a53_m.jpg","superuser","ThamesSwords"
"51243","433","Sword","IIIa","Brentford Public Library,Layton Collection, 01356,Now in The London Museum","England,Thames,Middlesex,Brentford,Towards Middlesex shore, above Great Western Dock,May 1864","Brentford, Greater London, UK","-0.3101","51.4861","","None","5","1864","557","blade 33, 26; hilt plate 59","","","","Golden brown bronze, with black stains of patination.","blade 6","","","","4 rivet holes with 3 rivets. Blade has a double bend. Edges bent under at A.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567887213","https://farm2.staticflickr.com/1498/23567887213_a976dcfb50_m.jpg","superuser","ThamesSwords"
"51244","433","Sword","C","Brentford Public Library,Layton Collection, 01328,Now in London Museum","England,Thames,Middlesex,Brentford,Off Old England,R. Thames","Brentford, Greater London, UK","-0.3101","51.4861","","None","None","None","503","blade 45, 47; hilt 38","","","Black patina with green stains of slight encrustment.","Slightly corroded.","blade 8","","","","Edge chipped. Point brokn. 4 rivets.","","Inacc.,Drilled for analysis 3-2-65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168602396","https://farm2.staticflickr.com/1718/24168602396_b4365e092b_m.jpg","superuser","ThamesSwords"
"51245","433","Sword","Ia","Now in London Museum,Brentford Public Library,Layton Collection 01360","Thames,(Middx),Probably nr. Brentford, see ref. below,From the Thames, exact site unknown but believed to have come from between Wandsworth + Twickenham","Brentford, Greater London, UK","-0.3101","51.4861","","None","None","None","657","hilt 52, blade 42","","","Dark brown patina, with a little mud adhering.","","10","","","","Very good condition; eight rivet-holes; well-marked central ridge; point turned up.","J.D. Cowen, P.P.S., 1951, No. 9","Inacc.,Drilled 3/2/1965","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24194679255","https://farm2.staticflickr.com/1598/24194679255_1238d4d24d_m.jpg","superuser","ThamesSwords"
"51246","433","Sword","IV","Brentford Public Library,Layton Collection, 01355,Now in The London Museum","England,Surrey,Kent,Sion Reach,Off ""Old England"" above Great Western Docks, toward Surrey side,bed of Thames,8 July 1864","Isleworth, Greater London, UK","-0.329","51.4671","","8","7","1864","550","blade 46, 33; hilt plate 52","","","Rich green patina, stained with mud.","","blade 5, hilt 10","","","","Blade bent to a double curve. Top of hilt + point both broken; six small rivet holes with one while rivet + three more broken off. Edge very fine + dented.","","OK","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24112084701","https://farm2.staticflickr.com/1654/24112084701_f3e2f43bc0_m.jpg","superuser","ThamesSwords"
"51247","433","Sword","IVb","London Museum,49.107/824,Lloyd Coll.: deposited on permanent loan by Richmond Borough Council, 30.12.1949","Thames,Surrey,Richmond,New lock and weir,June 18, 1891","Richmond, Richmond, Greater London, UK","-0.3037","51.4613","","18","6","1891","282","37","","","","","","","","","Hilt has vestigal flanges, grooved sides, and a notch on each side of the finial, which bears on both faces surface marks possibly made by hilt-plate. Sword bent longitudinally and lower part broken off.","","OK,J.K. Macdonald","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23566509134","https://farm2.staticflickr.com/1469/23566509134_5785d9b974_m.jpg","superuser","ThamesSwords"
"51248","433","Sword Ht Hybrid","IVb","Richmond Public Library,Lloyd Collection,49.107/816,Now in London Museum, accession No.,(1956)","England,Thames,Surrey,Richmond,From the Thames at the lock + weir.,1892","Richmond, Richmond, Greater London, UK","-0.3037","51.4613","","None","None","1892","347","hilt 52; blade 41","","","Brown patina.","","blade 8","","","","7 rivet holes with 6 rivets remaining. Broken, half of blade missing.","","Inacc.,[Hybrid G.Dr.]","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168599596","https://farm2.staticflickr.com/1487/24168599596_962b390153_m.jpg","superuser","ThamesSwords"
"51249","433","Sword Ht hybrid","IVb","Richmond Public Library,Lloyd Collection,Presumably London Museum, accession No. 49.107/821,(1956)","England,Thames,Surrey,Richmond,From the Thames at the lock + weir.,1893","Richmond, Richmond, Greater London, UK","-0.3037","51.4613","","None","None","1893","193","hilt 49","","","Dirty patina with mud stains.","","","","","","Hilt end only. 6 rivet-holes.","","[Hybrid G.Dr.]","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23899076930","https://farm2.staticflickr.com/1555/23899076930_76cc3225e5_m.jpg","superuser","ThamesSwords"
"51250","433","Leaf-Shaped Sword","IIIb","Private Collection,W. C. Wells, Esq., Sudbury, Harrow,21.6.20","England,Thames,Surrey,Richmond (Thames)","Richmond, Richmond, Greater London, UK","-0.3037","51.4613","","None","None","None","585","40","","503.21","dull brownish green patina of various shades","Smooth, slightly pitted","6 to 7","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23899076490","https://farm2.staticflickr.com/1587/23899076490_56ce2f78fb_m.jpg","superuser","ThamesSwords"
"51251","433","Sword","IIIc","London Museum, A.10948","England,Thames,Middlesex,Staines,R. Thames","Staines-upon-Thames, Surrey, UK","-0.5155","51.4315","","None","None","None","649","40","","680","Dark brown patina","Rather rough","8","","","","Hilt flanged + slotted. 6 rivet holes (larger)","","Inacc.,Drilled 13/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24086645772","https://farm2.staticflickr.com/1492/24086645772_0ef003daed_m.jpg","superuser","ThamesSwords"
"51252","433","Sword","IIIa","Reading Museum, 264:47,T.C.B. Collection","Thames,Middx.,Teddington,Dredged from the weir pool.","Teddington, Greater London, UK","-0.3313","51.4268","","None","None","None","","","","","Dark sepia","Good","","","Bronze","","Very good condition although the hilt is missing. The break is an ancient one.","","J. Wymer","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567881023","https://farm2.staticflickr.com/1617/23567881023_abe5d73674_m.jpg","superuser","ThamesSwords"
"51253","433","Sword","IVa","Vize Collection, No. 87,Sotheby's No. 50/1","England,Thames,Middlesex,Teddington (below),from R. Thames,15 Novr. 1906","Teddington, Greater London, UK","-0.3313","51.4268","","15","11","1906","577","hilt 36, 16, 21, 49.5; blade 43 (widest)","","531.55","Dark green patina","Smooth","blade 6","","","Found near short sword (?) (Vize Coll. 89)","Broken across blade near hilt, but since mended. 3 Rivets + portion of the bone hilt plates remain.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24112080031","https://farm2.staticflickr.com/1549/24112080031_82bc30a29b_m.jpg","superuser","ThamesSwords"
"51254","433","Sword","B","London Museum,A.26395,Bough from G. F. Lawrence,November 1923","Thames,Middx.,Twickenham,Hampton Court,""Found in dredging by Karno's Island, Hampton Courty, amongst piles, and with a quantity of animal bones.""","Hampton Court, East Molesey, Molesey, East Molesey, Greater London KT8, UK","-0.3406","51.4042","","None","None","None","280","","","","","","","","","","Bevelled blade. Four rivet-holes, with two rivets remaining.","Arch. J. LXXXVI, 75,Ant. J. VII, 296, n.2","J.K. Macdonald","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168595606","https://farm2.staticflickr.com/1509/24168595606_1eee0770fb_m.jpg","superuser","ThamesSwords"
"51255","433","Sword","C","Brentford Public Library,Layton Collection,01335,Now in The London Museum","England,Thames,Middlesex,Twickenham,Bed of Thames, off Pope's Villa, 20 yds. from Middlesex shore.,1 October 1884","Twickenham, Greater London, UK","-0.3352","51.4446","","1","10","1884","482","hilt 39; blade 41","","","Golden brown bronze with black patina over it.","","blade 8","","","","Two rivets. End of hilt damaged. Good edges fairly sharp.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567878903","https://farm2.staticflickr.com/1613/23567878903_00cac590e1_m.jpg","superuser","ThamesSwords"
"51256","433","Sword","C","Brentford Public Library,Layton Collection, 01335,Now in The London Museum","England,Thames,Middlesex,Twickenham,Off Pope's Villa, 20 yds from Middlesex Shore,Bed of Thames,1st October, 1884","Twickenham, Greater London, UK","-0.3352","51.4446","","1","10","1884","483","blade 40.5, 29","","","Golden brown bronze, with black patina over it.","","blade 7","","","","Good edges, fairly sharp. 2 rivets. End of hilt damaged.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168594566","https://farm2.staticflickr.com/1667/24168594566_3e6130e0d4_m.jpg","superuser","ThamesSwords"
"51257","433","Swords","IIIb","Brentford Public Library,Layton Collection,01334,Now in the London Museum,Marked 1360?","England,Thames,Middlesex,Twickenham,Bed of Thames,March 1882","Twickenham, Greater London, UK","-0.3352","51.4446","","None","3","1882","662","hilt 62; blade 50","","","Remains of brown patina, with lumps of mud adhering + slt. green encrust.","","hilt 11; blade 8","","","","Four large rivet holes one of which is chocked with mud; two rivets one of which is bent. The point is slightly bent.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24112077431","https://farm2.staticflickr.com/1492/24112077431_ca77dd9870_m.jpg","superuser","ThamesSwords"
"51258","433","Sword","IIIa","Private Collection,Thomas H. Knowles,49, Shakespeare Road,Hanwell, London, W.7","England,Thames,London,Wandsworth, near,R. Thames, found in.,1915","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","None","None","1915","590","39 blade; 60 hilt","","548","","","6","Weight: 1 lb 3 1/3 oz. = 548 gms","","See also large disk from same place: association not stated.","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23566502364","https://farm2.staticflickr.com/1524/23566502364_287e5777cb_m.jpg","superuser","ThamesSwords"
"51259","433","Sword","IIIb","London Museum,Ex Brentford Public Library,Layton Collection,01367","England,Thames,London,Wandsworth,Thames ballast about 60 yards above Feathers Public House, off Putney Hill (a shore on the river so called),1 October 1863","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","1","10","1863","545","hilt 57; blade 48","","","Dirty brown patina, slightly stained with mud","","blade 6","","","","Two rivet holes with one about 8mm long broken rivet, long 17mm long rivet hole with one rivet.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23899069960","https://farm2.staticflickr.com/1688/23899069960_c98a76da5b_m.jpg","superuser","ThamesSwords"
"51260","433","Sword","IIb","Brentford Public Library,Layton Collection,01368,Now in The London Museum.","England,Thames,London,Wandsworth,Thames ballast nearly opposite Feather Public House,27 July 1863","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","27","7","1863","716","hilt 64; blade 47","","","Dirty brown blackish patina.","","blade 7","","","","10 holes. Blade is bent up 62mm from point. Good condition.","","Inacc.,Drilled 3/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567875623","https://farm2.staticflickr.com/1549/23567875623_f14d2a7521_m.jpg","superuser","ThamesSwords"
"51261","433","Sword","IIb","London Museum, A.9505","England,Thames,London,Wandsworth,River Thames","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","None","None","None","541","38","","392","Dark brown patina","Rough","8","","","","Slotted + flanged hilt. 4 rivet holes (larger than shown). 1 rivet.","","Inacc.,Drilled 3/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567875353","https://farm2.staticflickr.com/1443/23567875353_66e52f8b7a_m.jpg","superuser","ThamesSwords"
"51262","433","Sword converted into dagger","IVa","Herts County Museum, St. Albans,Ball Collection","England,Thames,Surrey,Wandsworth,R. Thames","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","None","None","None","240.5","22.5, 29, 44.5, 21","","134.65","Greeny brown, matt","Slightly pocked","2.5, 7, 3, 4.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24168591136","https://farm2.staticflickr.com/1617/24168591136_95ea554b96_m.jpg","superuser","ThamesSwords"
"51263","433","Sword","IVa","Reading Museum 24:47,T.C.B. Collection","Berks.,Thames,Wagrave,Dredged from the Thames","Wargrave, Reading, Wokingham RG10, UK","-0.8645","51.5003","","None","None","None","","","","","Green-brown","Good","","","Bronze","","Very good condition. Tip missing (recent break). No rivets remain in the hilt.","","J. Wymer","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23826873449","https://farm2.staticflickr.com/1657/23826873449_a97393dfef_m.jpg","superuser","ThamesSwords"
"51264","433","Leaf shaped Sword","IVa","Private Collection,Thos. Allworthy, 16 Grays Inn Rd., W.L.,31.5.20","England,Thames,London,Westminster (from Thames)","Westminster, London, UK","-0.1357","51.4975","","None","None","None","519","from 32 to 40","","552.8","Dark brown patina - a little green in parts","Smooth, hilt a littlerusted","7 to 9","","Bronze","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24086637212","https://farm2.staticflickr.com/1519/24086637212_6108f1d17c_m.jpg","superuser","ThamesSwords"
"51265","433","Leaf shaped sword","IVa","Guildhall Museum,Gunston Collection, bought 1865,Catalogue p. 2 no. 8","England,Thames,London,Westminster,Found in Thames at Victoria Embarkment near Somerset House, London","Westminster, London, UK","-0.1357","51.4975","","None","None","None","557","38","","552.82","Slightly pitted patina","Yellowish","8","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567872673","https://farm2.staticflickr.com/1584/23567872673_1d517fa4a4_m.jpg","superuser","ThamesSwords"
"51266","433","Sword","IIIc","Museum of Arch. + Ethnology, Cambridge,35.998","England,?R. Thames,?London","London, UK","-0.1278","51.5074","","None","None","None","596.9","","","","","","","Length: 23 1/2"" = 596.9mm","","","End of hilt + three large rivet holes have been filed in modern times.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24194665805","https://farm2.staticflickr.com/1584/24194665805_ca26aa92b5_m.jpg","superuser","ThamesSwords"
"51267","433","Leaf shaped sword","IVa","Museum of Archaeology + Ethnology, Cambridge,21","England,Thames,London (near),The Thames","London, UK","-0.1278","51.5074","","None","None","None","513","blade 37.5; hilt plate 46, 14.5","","432","Many shades of brown patina encrusted parts mostly white + some green.","Rough + encrusted in places. There is some fine gravel adhering.","blade 6","","","","No bead on faces, but with a very slight hollow bevel on cutting edge. Two rivet holes on upper part of hilt plate + 2 more on the narrow part of hilt plate - the expanding plate of which is missing.","Prehistoric Bronzes 47. Catalogue is lost.,Foster Bequest 238, Catalogue","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567871603","https://farm2.staticflickr.com/1523/23567871603_11343a287b_m.jpg","superuser","ThamesSwords"
"51268","433","Sword Continental Type","Other","Museum of London,Guildhall Museum,Catalogue p. 2 no. 10","England,Thames,London (Thames)","London, UK","-0.1278","51.5074","","None","None","None","366","33","","326.02","Slightly pitted patina","Yellowish","7","","","","","","cf. milling on S. Geman - Kent Bronzegeist 1926, T XIV 2, viz on Rixheim type; viz. this although with leaf-shaped blade must be Rixheim derived? French","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23826870239","https://farm2.staticflickr.com/1692/23826870239_f10170633c_m.jpg","superuser","ThamesSwords"
"51269","433","Sword","VC","London Museum,Brentford Public Library,Layton Collection,01352","Thames,Probably Middex.,Exact site unknown, but believe to be from the Thames between Wandsworth and Twickenham","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","None","None","None","739","hilt 55; blade 42","","","Fawny brown patina","","hilt 9; blade 7","","","","Seven rivet holes with seven rivets. Well-marked flanges on each side of hilt; very good condition. Blade bent.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24086633912","https://farm2.staticflickr.com/1477/24086633912_221d5dc038_m.jpg","superuser","ThamesSwords"
"51270","433","Sword","IIIa","Now in London Museum,ex Brentford Public Library,Layton Collection,01370","Thames (possibly),Exact site unknown, but believed to be from the Thames between Wandsworth and Twickenham.","London Borough of Wandsworth, Greater London, UK","-0.1818","51.4571","","None","None","None","590","hilt 62; blade 51","","","Dirty brown, with black stains and patches of oxidization.","","hilt 8; blade 8","","","","Blade slt. bent 230mm from point. Four rivet holes and one long perforation; all the rivets missing.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24112069821","https://farm2.staticflickr.com/1563/24112069821_beec0f5821_m.jpg","superuser","ThamesSwords"
"51271","433","Sword","IVa","London Museum,Richmond Public Library,Lloyd Collection,811,Presumably London Museum accession no. 49.107.811,(1956)","From the Thames, locality uncertain","london","-0.1278","51.5074","","None","None","None","606","blade 41; hilt 55","","","Brown patina","","6","","","","4 rivet holes","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567869183","https://farm2.staticflickr.com/1501/23567869183_bfae1bbdcf_m.jpg","superuser","ThamesSwords"
"51272","433","Sword","IIa","London Museum,Richmond Public Library,Lloyd Collection,812,Presumably London Museum, accession no. 49.107.812,(1956)","From the Thames, locality uncertain.","","-0.1278","51.5074","","None","None","None","511","hilt 68; blade 47","","","Bronze patina with a few black stains.","","7","","","","4 rivet holes. Hilt broken, edge slightly chipped.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/24194662655","https://farm2.staticflickr.com/1553/24194662655_28b25eb2e7_m.jpg","superuser","ThamesSwords"
"51273","433","Leaf Sword Halstatt","VI","Private Collection,1929,Mr. Ivor Rowlands,Restaurant, Llangollen,Bought, among other objects at the sale of the late Rev. C.H. Drinkwater, St. George's Vicarage, Shrewsbury, 1923","River Thames,(The Rev. W. G. D. Fletcher, F.S.A. understood from Mr. Drinkwater that it came from the Thames, there is no suggestion that is was found in Shropshire).","","-0.1278","51.5074","","None","None","None","Excluding hilt 476","46.8","","750","","","9","","Bronze","","A modern hilt has been fitted to it. Blade plain with lateral groove near each edge. There is no midrib. Signs of heavy use. Blade is somewhat worn near point + slightly bent. Maximum thickness near hilt.","This was probably ""G 69 - Roman Sword. Lent by Rev. C.H. Drinkwater, Shrewsbury, to the Exhibition of Shropshire Antiquities, 1898: Shrops Arch. Trans, 2nd Series, Vol. X, Part IV, page XI (not numbered), among exhibits received since the catalogue was compiled.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23566493314","https://farm2.staticflickr.com/1568/23566493314_c92dd3c541_m.jpg","superuser","ThamesSwords"
"51274","433","Sword","","London, Society of Antiquities Collection, B.24,(Presented 1860 by  Sudlow Roots, esq., from the collection of his father William Roots - No. 14)","Greater London,River Thames,Kingston,""found in the Thames at Kingston 7 feet under the gravelly bottom, and nearly 2 feet deep in the blue clay, close to the missile hatchets and other arms found at the same place."" (no's 5&6) (c)","Kingston upon Thames, Greater London, UK","-0.3007","51.4123","c. TQ 17 69","None","None","None","429.5","blade 37.1, 29.6; shoulder 41","","","Patches of olivey-brown sur. - poss. orig. p.; other patches fairly bright gold - not interference; rest rich to dark greens - lumpy and flaked","","max 55","","","","Typology: most of bl. broad v. sl. convex midrib with marked concave e. bevs; bevels terminate in abrupt offsets below shoulders; v. thin but flattened ricassos; tang sides also mainly flat; midridge at tang and shoulders with concave flanking faces; bevelled surfaces around parts of rivet holes; tang end chisel-edged.,Condition: v. sharp edges, v. little dam.; sl. bend in length - tang-skew,Attached Material: blocking one rivet hole - poss. small gravel chip","a) P.S.A., I, 1843-9, 20-1,b) Arch. XXX, 1844, 490-2,c) P.S.A., 2, I, 1859-61, 83 no. 14","Labels/Markings: White ink inscr. ""B24"", loose hand painted label.,PIF, DF(C), SI; C; Rec. SN Feb.79; Source MV; Old Cards 1","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23567866543","https://farm2.staticflickr.com/1591/23567866543_3fbe40df5a_m.jpg","superuser","ThamesSwords"
"51275","433","Sword","B","Society of Antiquaries,Burlington House W.,Dr. Roots Collection No. 14,B.24","England,Thames,Surrey,Kingston,R. Thames,from Blue Clay under 7 ft of gravel,1852","Kingston upon Thames, Greater London, UK","-0.3007","51.4123","","None","None","1852","430","22, 41, 37","","311.85","No patina.","One side is smooth, various shades of bronze + golden bronze. Other side is covered with a slight encrustment + earth.","4.5","","Bronze","Found with other Bronze Age implements?","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23899060320","https://farm2.staticflickr.com/1611/23899060320_d68c0bd91f_m.jpg","superuser","ThamesSwords"
