"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"44366","433","Socketed Celt","SII2","Private Collection,Rt. Hon. Lord St. Andries,Removed from St. Andries, Taunton,Sold at Sotheby's 23.7.25, Lot 209","Ireland (probably)","Ireland","53.41291","-8.243889999999965","","None","None","None","47","socket 32.5","32.5","","Faint patina of green - showing golden bronze on face. Dark green on reverse.","Smooth and dull. Pitted.","socket 28","","","","Two ribs at bottom of socket. Edge has been filed. Some earth remains on socket.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20946547792","https://farm6.staticflickr.com/5722/20946547792_1a9eb52a64_m.jpg"
"44366","580","Socketed Celt","S II 2","Private Collection,Rt. Hon. Lord St. Audries,Removed from St. Audries, Taunton.,Sold at Sotheby's, 23. 7. 25. Lot 209","Ireland (probably)","","53.41291","-8.243889999999965","","None","None","None","47","socket 32.5","32.5","","faint patina of green, showing golden bronze on face. Dark green on reverse.","smooth and dull. Pitted.","28","","","","Two ribs at bottom of socket. Edge has been filed. Some earth remains in socket.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20946547792","https://farm6.staticflickr.com/5722/20946547792_1a9eb52a64_m.jpg"
"44366","677","Socketed Celt.","SII2","Private Collection, , Rt. Hon. Lord St. Andries, , Removed from St. Andries. Taunton., , Sold at Sotheby's 23.7.25 Lot 209","Ireland (probably)","Ireland","53.41291","-8.243889999999964","Ireland","None","None","None","47.","edge 32.5. socket 32.5.","","","faint patina of green - showing golden bronze on face. Dark green on reverse.","smooth & dul. Pitted.","socket 28.","There does appear to be some information missing.","Two ribs at bottom of socket. Edge has been filed. Some earth remains in socket.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20946547792","https://farm6.staticflickr.com/5722/20946547792_1a9eb52a64_m.jpg"
"44367","433","Socketed Celt","SII2","Salisbury, S. Wilts and Blackmore Museum,90 Brackstone Collection,37 on face,B90 on side","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","49","socket 31","39","67.6","Brown, with bronze showing.","","socket 28","","","","2 ribs on inside of socket","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20946547582","https://farm6.staticflickr.com/5637/20946547582_ee5002381c_m.jpg"
"44367","580","Socketed Celt","S II 2","Salisbury, S. Wilts and Blackmore Museum,90 Brackstone Collection,37 on face. B90 on side.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","49","socket 31","49","67.6","brown, with bronze showing.","","socket 28","","","","2 Ribs on inside of socket.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20946547582","https://farm6.staticflickr.com/5637/20946547582_ee5002381c_m.jpg"
"44367","1067","Socketed Celt","S112","Salisbury S. Wilts, Blackmore Museum, 90 Brackstone Collection, 37 on face, B90 on side","Ireland","",,,"","None","None","None","49","Socket 31","39","67.6","Brown with bronze showing","","Socket 28","","","","2 ribs on inside of socket","","","Margaret Webster","https://www.flickr.com/photos/115096994@N02/20946547582","https://farm6.staticflickr.com/5637/20946547582_ee5002381c_m.jpg"
"44368","580","Socketed Celt","S II 2","Salisbury, S. Wilts and Blackmore Museum.,44 on face,probably 219 Brackstone Collection","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","41","socket 28","29","42.25","green & brown.","","socket 25","","","","Edge is blunt. One rib on each side of socket, inside","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20956335095","https://farm1.staticflickr.com/671/20956335095_7714eb1a41_m.jpg"
"44368","677","Socketed Celt.","SII2","Salisbury. S Wilts, , and Blackmore Museum., , 44 on face, , probably 219 Brackstone Colln.","Ireland","Ireland","53.41291","-8.243889999999964","Ireland","None","None","None","41","edge 29. socket 28","","42.25","green & brown.","","socket 25","There does appear to be some information missing.","Edge is blunt. One rib on each side of socket. inside","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20956335095","https://farm1.staticflickr.com/671/20956335095_7714eb1a41_m.jpg"
"44368","1067","Socketed Celt","S112","Salisbury S. Wilts, Blackmore Museum, 44 on face, probably 219 Brackstone Collection","Ireland","",,,"","None","None","None","41","Socket 28","29","42.25","green and brown","","Socket 25","","","","Edge is blunt, one rib on each side of socket inside","","","Margaret Webster","https://www.flickr.com/photos/115096994@N02/20956335095","https://farm1.staticflickr.com/671/20956335095_7714eb1a41_m.jpg"
"44369","580","Socketed Celt","S II 2","Salisbury, S. Wilts and Blackmore Museum.,466 Brackstone Collection,43 on face. B 466 on side.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","46","socket 28","36","44.2","brown green.","","socket 23","","","","2 ribs on inside of socket.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20768285080","https://farm6.staticflickr.com/5763/20768285080_80b90c124c_m.jpg"
"44369","677","Socketed Celt.","SII2","Salisbury, S.Wilts, , and Blackmore Museum., , 466 Brackstove Colln., , 43 on face. B466 on side.","Ireland.","Ireland",,,"Ireland","None","None","None","46","edge 36. socket 28","","44.2","brown green.","","socket 23","There does appear to be some information missing.","2 ribs on inside of socket.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20768285080","https://farm6.staticflickr.com/5763/20768285080_80b90c124c_m.jpg"
"44369","1067","Socketed Celt","S112","Salisbury S. Wilts, Blackmore Museum, 466 Brackstone Collection, 43 on face, B466 on side","Ireland","",,,"","None","None","None","46","Socket 28","36","44.2","brown green","","Socket 23","","","","2 ribs on inside of socket","","","Margaret Webster","https://www.flickr.com/photos/115096994@N02/20768285080","https://farm6.staticflickr.com/5763/20768285080_80b90c124c_m.jpg"
"44370","580","Socketed Celt","S II 2","The Priory, Prittlewell (Southend on Sea) 1/26.","Ireland (label)","Irlande","53.41291","-8.243889999999965","","None","None","None","84","socket 40","57.5","194.9","no patina","smooth, pitted a good deal. Dark golden bronze.","socket 38","","","","2 ribs from top of socket. these join just before they reach the bottom.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20768388688","https://farm6.staticflickr.com/5739/20768388688_9a0392f614_m.jpg"
"44370","677","Socketed Celt.","SII2","The Priory. Prittlewell (Southend on Sea), , 1/26.","Ireland (label).","Ireland",,,"Ireland","None","None","None","84","edge 57.5 socket 40.","","194.9","no patina","smooth. pitted a good deal. Dark golden bronze","socket 38","There does appear to be some information missing.","2 ribs from top to bottom of socket, these join just before they reach the bottom.","","","","surface hole","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20768388688","https://farm6.staticflickr.com/5739/20768388688_9a0392f614_m.jpg"
"44370","1067","Socketed Celt","SII2","The Priory, Prittlewell, (Southend on Sea), 1/26","Ireland","",,,"","None","None","None","84","Socket 40","57.5","194.9","No","Smooth, pitted a good deal","Socket 38","In site field there is an entry after Ireland as follows (label). Also, a surface hole is indicated on the diagram.","","","2 ribs from top to bottom of socket, these join just before they reach the bottom. Dark golden bronze.","","","Margaret Webster","https://www.flickr.com/photos/115096994@N02/20768388688","https://farm6.staticflickr.com/5739/20768388688_9a0392f614_m.jpg"
"44371","543","Socketed Celt","SII2","Private,W.C. Wells Esq, 2 Maybank Avenue, Sudbury, Harrow 21.6.20","Ireland","",,,"","None","None","None","67","socket 44","55","205.53","dull blackish green with bronze showing through.","smooth","35","","","","from Sir Henry Dryden's collection","","","Jane Fellows","https://www.flickr.com/photos/115096994@N02/20956334555","https://farm1.staticflickr.com/587/20956334555_bd5c965dd0_m.jpg"
"44371","580","Socketed Celt","S II 2","Private Collection,W.C. Wells Esq.,2 Maybank Avenue, Sudbury, Harrow,21. 6. 20.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","67","socket 44","55","205.53","dull blackish green patina with bronze showing through.","","35","","","","","","from Sir Henry Dryden's collection","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20956334555","https://farm1.staticflickr.com/587/20956334555_bd5c965dd0_m.jpg"
"44371","677","Socketed Celt.","SII2","Private Collection, , W.C. Wells Esq, , 2 Maybank Avenue. Sudbury. Harrow, , 21.6.20., ,","Ireland.","Ireland",,,"Ireland","None","None","None","67","55 edge / 44 socket","","205.53","with bronze showing through.","smooth dull blackish green","35","There does appear to be some information missing.","from Sir Henry Drydeis collection","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20956334555","https://farm1.staticflickr.com/587/20956334555_bd5c965dd0_m.jpg"
"44372","543","Socketed Celt","SII2","Private,W.C. Wells Esq, 2 Maybank Avenue, Sudbury, Harrow 21.6.20","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","73","socket 37","50","191.35","dark green","Smooth, a substance like gravel adheres","socket 35","","","","","","","Jane Fellows","https://www.flickr.com/photos/115096994@N02/20963765361","https://farm1.staticflickr.com/613/20963765361_56a9c968ff_m.jpg"
"44372","580","Socketed Celt","S II 2","Private Collection,W.C. Wells Esq., Sudbury, Harrow, 21. 6. 20.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","73","socket 37","50","191.35","dark green","smooth. a substance like gravel adheres.","socket 35","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20963765361","https://farm1.staticflickr.com/613/20963765361_56a9c968ff_m.jpg"
"44372","677","Socketed Celt","SII2","W.C. Wells Esq.. Sudbury. Harrow, , 21.6.20","Ireland","Ireland",,,"Ireland","None","None","None","73","50 edge / 37 socket","","191.35","dark green","smooth. a substance like gravel adberes.","35 socket.","There does appear to be some information missing.","","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20963765361","https://farm1.staticflickr.com/613/20963765361_56a9c968ff_m.jpg"
"44373","580","Socketed Celt","S II 3","Ashmolean Museum, Oxford.,1885. No. 754.,Fortnum Collection.,Given by C.D.E. Fortnum.","Ireland,Carlow,Killeshin,near the old...","Killeshin, Co. Kilkenny, Irlande","52.7474","-7.15059999999994","","None","None","None","52","","43","84.77","Dark brown patina in places, good condition, yellow bronze.","","28","","","","A median rib on inside of large faces.","","Attached is a torn label ""Found near the old... at Killeshin.""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20930084086","https://farm1.staticflickr.com/745/20930084086_623179b589_m.jpg"
"44373","677","Socketed Celt.","SII3","Ashmolean Museum, Oxford., , 1885 No 754., , Fortnum Collection., , Given by C.D.E. Fortnum.","Ireland, Carlow., Killeshin, near the old....","Carlow, Ireland",,,"Carlow, Ireland","None","None","None","52","(edge) 43","","84.77","Dark brown patina in places.","yellow bronze.","28","There does appear to be some information missing.","A medium rib on inside of large faces.","","Good condition.","","Attached is a torn label ""Found near the old....at Killeshin.""","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20930084086","https://farm1.staticflickr.com/745/20930084086_623179b589_m.jpg"
"44373","1068","Sockated Celt","S II 3","Ashmolean Museum, Oxford, , 1885 No. 754, , Fortnum Collection, , Given by C.D.R. Fortnum","Ireland, Carlow (crossed out L[...] County), Killeshin, near the old ...","Carlow, Irland","52.8365072","-6.934135900000001","","None","None","1885","52","43","","84,77","dark brown","","28","","","","Dark brown patina in places, good condition, yellow bronze. A median rib on inside of large faces.","","Attached is a torn label ""Found near the old ..... at Killeshin.""","Julia Weinhold","https://www.flickr.com/photos/115096994@N02/20930084086","https://farm1.staticflickr.com/745/20930084086_623179b589_m.jpg"
"44374","161","Socketed Celt","SII3","British Museum WG 1567","Ireland, Carlow, Nurney","Carlow, Ireland","52.8365072","-6.934135900000001","","None","None","None","69","edge 52.5 socket 40","52.5","164.26","dark brownish green, smoth brown in central parts of reverse","pitted.","35","","","","Long nibs inside socket., Edge Chipped","","","Jared Obermeyer","https://www.flickr.com/photos/115096994@N02/20930083926","https://farm6.staticflickr.com/5671/20930083926_334f947ed9_m.jpg"
"44374","580","Socketed Celt","S II 3","British Museum,WG 1567.","Ireland,Carlow,Nurney.","Nurney, Co. Kildare, Irlande","53.0966332","-6.948212099999978","","None","None","None","69","socket 40","52.5","164.26","dark brownish green","pitted, smooth brown in central parts of reverse.","socket 35","","","","Long rib inside socket. Edge chipped","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20930083926","https://farm6.staticflickr.com/5671/20930083926_334f947ed9_m.jpg"
"44374","1068","Ockated Celt","S II 3","British Museum LSG 1567","Ireland, Carlow, Nurney","Nurney, Co. Kildare, Irland","53.0966332","-6.948212099999978","","None","None","None","69","52,5","","164,26","dark brownish green","pilted. smooth brown in central parts of reverse","35","","Long ribs inside socket. Edge chipped","","","","","Julia Weinhold","https://www.flickr.com/photos/115096994@N02/20930083926","https://farm6.staticflickr.com/5671/20930083926_334f947ed9_m.jpg"
"44375","580","Socketed Celt","S II 3","Salisbury, S. Wilts and Blackmore Museum.,510 Brackstone Collection,15 on face. B510 on side.","Ireland,Co Clare","Co. Clare, Irlande","52.86245280000001","-9.047164500000008","","None","None","None","78","socket 43","62","174.2","mottled green.","","socket 37","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20335304183","https://farm1.staticflickr.com/576/20335304183_1a68fe86c6_m.jpg"
"44375","677","Socketed Celt.","SII3","Salisbury, S.Wilts, , and Blackmore Museum., , 510 Brackstove Colln., , 15 on face. B510 on side.","Ireland., Co Clare.","Co. Clare, Ireland",,,"Co. Clare, Ireland","None","None","None","78","edge 62 socket 43","","174.2","mottled green.","","socket 37.","There does appear to be some information missing.","","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20335304183","https://farm1.staticflickr.com/576/20335304183_1a68fe86c6_m.jpg"
"44375","1067","Socketed Celt","SII3","Salisbury S. Wilts,Blackmore Museum,510 Brackstone Collection,15 on face,B510 on side","Ireland,Co Clare","",,,"","None","None","None","78","socket 43","62","174.2","mottled green","","socket 37","","","","","","","Margaret Webster","https://www.flickr.com/photos/115096994@N02/20335304183","https://farm1.staticflickr.com/576/20335304183_1a68fe86c6_m.jpg"
"44376","580","Socketed Celt","S II 3","British Museum,W.G. 1569.","Ireland,Co Clare,Ennis","Ennis, Co. Clare, Irlande","52.8474255","-8.988738399999988","","None","None","None","75","socket 35","50","161.67","no patina.","brown mottled with black.","socket 38","","","","Edge notched. right side of socket flattened. Surface dented.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20335303923","https://farm1.staticflickr.com/707/20335303923_f3ce52022e_m.jpg"
"44376","677","Socketed Celt","SII3","British Museum W.G. 1569.","Ireland., Co Clare, Ennis","Ennis, Co. Clare, Ireland",,,"Ennis, Co. Clare, Ireland","None","None","None","75","edge 50. socket 35","","161.67","no patina","brown mottled with black.","socket 38.","There does appear to be some information missing.","Edge notched. right side of socket flattened. Surface dented","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20335303923","https://farm1.staticflickr.com/707/20335303923_f3ce52022e_m.jpg"
"44376","817","Socketed CElt","SII3","British Museum,W.G. 1569.","Ireland.,Co Clare,Ennis","Ennis, Co. Clare, Ireland","52.8474255","-8.988738399999988","","None","None","None","75","35","50","161.37","no","brown mottled with black.","38","Width shows ""edge 50.  socket 35"". Thickness shows ""socket 38.""","","","Edge notched.,right side of socket flattened.,Surface dented","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20335303923","https://farm1.staticflickr.com/707/20335303923_f3ce52022e_m.jpg"
"44376","1067","Socketed Celt","SII3","British Museum,W.G.,1569","Ireland,Co Clare,Ennis","",,,"","None","None","None","75","socket 35","50","161.67","no","surface dented,brown mottled with black","socket 38","The initials and number after the collection data was hard to make out.","","","Edge notched,right side of socket flattened","","","Margaret Webster","https://www.flickr.com/photos/115096994@N02/20335303923","https://farm1.staticflickr.com/707/20335303923_f3ce52022e_m.jpg"
"44377","580","Socketed Celt","M I 2","Municipal Museum, Hull.,No. 129","Ireland,Co Cork","Co. Cork, Irlande","51.9884699","-8.764363099999969","","None","None","None","87","socket 41","53","198.45","green to bronze.","slightly corroded.","socket 40","","","","Good condition. Edge Sharp.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20930083146","https://farm6.staticflickr.com/5782/20930083146_f5a5053ed6_m.jpg"
"44377","677","Socketed Celt.","MI2","Municipal Museum. Hull., , No. 129","Ireland, Co Cork.","Co. Cork, Ireland","51.9884699","-8.764363099999968","Co. Cork, Ireland","None","None","None","87","edge 53 socket 41.","","198.45","green to bronze.","slightly corroded.","socket 40.","There does appear to be some information missing.","Good condition Edge sharp.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20930083146","https://farm6.staticflickr.com/5782/20930083146_f5a5053ed6_m.jpg"
"44377","817","Socketed Celt.","MI2","Municipal Museum. Hull.,No.129","Ireland,Co Cork.","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","None","87","41","53","198.45","green to bronze.","slightly corroded.","40","Width shows ""edge 53  socket 41."" Thickness shows ""Socket 40.""","","","Good condition Edge sharp.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20930083146","https://farm6.staticflickr.com/5782/20930083146_f5a5053ed6_m.jpg"
"44378","580","Socketed Celt","M I 2","Private Collection,Thso. Allworthy, 16 Grays Inn Rd., W.W.,31. 5. 20","Ireland,Co Cork 1884","Co. Cork, Irlande","51.9884699","-8.764363099999969","","None","None","1884","86","socket 42","52","212.6","other side rough green patina with bronze showing through.","on one side smooth bronze, pocked near edge.","socket 39","","","","Three raised lines on each side.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20333751374","https://farm1.staticflickr.com/638/20333751374_d564669478_m.jpg"
"44378","677","Socketed Celt.","MI2","Private collection, , Thos. Allworthy 16 Grays Lun Rd C., , 31.5.20","Ireland, Co Cork 1884","Co. Cork, Ireland",,,"Co. Cork, Ireland","None","None","1884","86","52 edge / 42 socket","","212.6","with bronze showing through.","on one side smooth bronze, pocked near edge, other side rough green","39 socket","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","Three raised lines on each side.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20333751374","https://farm1.staticflickr.com/638/20333751374_d564669478_m.jpg"
"44378","817","Socketed Celt.","MI2","Private,Thos. Allworthy 16 Grays Inn Rd. W.C.,31.5.20.","Ireland,Co Cork","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","1884","86","42","52","212.6","other side rough green patina with bronze showing through.","on one side smooth bronze, pocked near edge.","39","Width shows ""52mm edge | 42mm socket."" Thickness shows ""39mm socket.""","","","Three raised lines on each side.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20333751374","https://farm1.staticflickr.com/638/20333751374_d564669478_m.jpg"
"44379","580","Socketed Celt","S I 2","Private Collection,1923,Sir William Ridgeway,Now in Cambridge Museum of Archaeology","Ireland,Co Cork","Co. Cork, Irlande","51.9884699","-8.764363099999969","","None","None","None","63","socket 43","52","127.56","no patina","rough, very pocked, dull bronze.","socket 31.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20956332465","https://farm6.staticflickr.com/5761/20956332465_498a1eef1b_m.jpg"
"44379","677","Socketed Celt.","SI2","Private collection, , 1923., , Sir William Ridgeway, , Now in, , Cambridge. Museum of Archaeology","Ireland., Co Cork.","Co. Cork, Ireland","51.9884699","-8.764363099999968","Co. Cork, Ireland","None","None","None","63","edge 52. socket 43.","","127.56","no patina","rough. very pocked. dull bronze.","socket 31.5.","There does appear to be some information missing.","","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20956332465","https://farm6.staticflickr.com/5761/20956332465_498a1eef1b_m.jpg"
"44379","817","Socketed Celt.","SI2","Private,1923.,Sir William Ridgeway,Now in,CAMBRIDGE, Museum of Archaeology","Ireland.,Co Cork.","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","None","63","43","52","127.56","no","rough, very pocked, dull bronze.","31.5","Width shows ""edge 52.  socket 43."" Thickness shows ""socket 31.5.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20956332465","https://farm6.staticflickr.com/5761/20956332465_498a1eef1b_m.jpg"
"44380","580","Socketed Celt","S I 2","Herts County Museum, St. Albans,lent by Capt. J.H. Ball, RAF,89.","Ireland,Co Cork,Cork","Cork, Irlande","51.8968917","-8.486315699999977","","None","None","None","52.5","socket 40.5","43.25","99.22","dark green, polished","smooth. a little roughly cast round rim of socket","socket 30.3333","","","","Sharp edge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20956332195","https://farm1.staticflickr.com/652/20956332195_68e495e31c_m.jpg"
"44380","677","Socketed Celt","SI2","Herts County Museum. St Albans, , lent by Capt I.H Ball. RAF 89.","Ireland., Co Cork, Cork","Cork, Ireland","51.8968917","-8.486315699999977","Cork, Ireland","None","None","None","52.5","edge 43 1/4. socket 40.5","","99.22","dark green. polished","smooth. - a little roughly cast round rim of socket","socket 30 1/3","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","Sharp edge.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20956332195","https://farm1.staticflickr.com/652/20956332195_68e495e31c_m.jpg"
"44380","817","Socketed Celt","SI2","Herts County Museum.,St. Albans.,lent by Capt. J.W. Ball. RAF,89.","Ireland.,Co Cork,Cork","Cork, Ireland","51.8968917","-8.486315699999977","","None","None","None","52.5","40.5","43.25","99.22","dark green, polished","Smooth. -- a little roughly cast round rim of socket","30.33","Width shows ""edge 43¼.  socket 40.5"". Thickness shows ""socket 30-1/3"".","","","Sharp edge.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20956332195","https://farm1.staticflickr.com/652/20956332195_68e495e31c_m.jpg"
"44381","580","Socketed Celt","S I 3","Herts County Museum, St. Albans,lent by Capt. J.H. Ball, RAF,94.","Ireland,Co Cork,near Cork,(Day Sale L 245)","Cork, Irlande","51.8968917","-8.486315699999977","","None","None","None","67","socket 44","50.5","184","some patina. very thin & dark green","smooth. dark bronze colour. golden bronze showing.","socket 35","","","","Decorated with light raised ribs on both sides.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20333750654","https://farm1.staticflickr.com/730/20333750654_e2b72b6374_m.jpg"
"44381","677","Socketed Celt.","SI3","Herts County Museum. St. Albans, , lent by Capt I.H. Ball RAF 94.","Ireland, Co Cork, near Cork, (Day Sale L245)","Co. Cork, Ireland",,,"Co. Cork, Ireland","None","None","None","67","edge 50.5. socket 44","","184","some patina - very thin & dark green","smooth. dark bronze colour. golden bronze showing.","socket 35","There does appear to be some information missing.","Decorated with slight raised ribs on both sides","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20333750654","https://farm1.staticflickr.com/730/20333750654_e2b72b6374_m.jpg"
"44381","817","Socketed Celt.","SI3","Herts County Museum.,St. Albans.,lent by Capt. J.W. Ball RAF,94.","Ireland,Co Cork,near Cork,(Day Sale L245)","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","None","67","44","50.5","184","some patina -- very thin & dark green","smooth, dark bronze colour, golden bronze showing.","35","Width shows ""edge 50.5.  socket 44"". Thickness shows ""socket 35"".","","","Decorated with slight raised ribs on both sides","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20333750654","https://farm1.staticflickr.com/730/20333750654_e2b72b6374_m.jpg"
"44382","580","Socketed Celt","S II 2","Piit Rivers Museum, Oxford.","Ireland,Co Cork","Co. Cork, Irlande","51.9884699","-8.764363099999969","","None","None","None","82","socket 42","42","","","fairly good casting. slightly oxidised & a little damaged.","socket 40","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20963762731","https://farm1.staticflickr.com/612/20963762731_9b942bf399_m.jpg"
"44382","677","Socketed Celt.","SII2","Pitt Rivers Museum. Oxford.","Ireland., Co Cork.","Co. Cork, Ireland","51.8968917","-8.486315699999977","Co. Cork, Ireland","None","None","None","82","edge 42 socket 42.","","","","fairly good casting, slightly oxidised & a little damaged.","socket 40","Some information does appear to be missing.","","","","","section","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20963762731","https://farm1.staticflickr.com/612/20963762731_9b942bf399_m.jpg"
"44382","817","Socketed Celt.","SII2","Pitt Rivers Museum,Oxford","Ireland.,Co Cork.","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","None","82","42","42","","","fairly good casting. Slightly oxidised & a little damaged.","40","Width shows ""edge 42  socket 42."" Thickness shows ""socket 40"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20963762731","https://farm1.staticflickr.com/612/20963762731_9b942bf399_m.jpg"
"44383","580","Socketed Celt","S II 3","Sotheby's Sale, 19. 11. 24. 620.,Collection of W.J. Knowles, MRIA, of Flixton Place Ballymena.","Ireland,Co Cork,label: Bought from Hollan Belfast who gave Co Cork as locality","Co. Cork, Irlande","51.9884699","-8.764363099999969","","None","None","None","111","socket 56","73","","dark brown. a few touches of light green.","lightly pitted.","socket 46","","","","Edge worn one side.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20768384978","https://farm6.staticflickr.com/5760/20768384978_219bd2d608_m.jpg"
"44383","677","Socketed Celt.","SII3","Sotheby's Sale 19.11.24 620., , Colln. of W.I. Knowles. MRIA., , of Flixton Place. Ballymena.","Ireland, Co Cork., label Bought from Holland Belfast who gave Co Cork as locality","Co. Cork, Ireland",,,"Co. Cork, Ireland","None","None","None","111","edge 73 socket 56.","","","dark brown. a few touches of light green.","lightly pitted.","socket 46.","There does appear to be some information missing.","Edge worn one side.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20768384978","https://farm6.staticflickr.com/5760/20768384978_219bd2d608_m.jpg"
"44383","817","Socketed Celt.","SII3","Sotheby’s Sale,19.11.24,620.,Colln. of W.J. Knowles MRIA.,of Flixton Place. Ballymena","Ireland.,Co Cork.","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","None","111","56","73","","dark brown, a few touches of light green.","lightly pitted.","46","Width shows ""edge 73  socket 56."" Thickness shows ""Socket 46.""","","","Edge worn one side.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20768384978","https://farm6.staticflickr.com/5760/20768384978_219bd2d608_m.jpg"
"44384","580","Socketed Celt","S I 1","British Museum,W.G. 1562","Ireland,Co Derry,Dungiven","Dungiven, Londonderry, Limavady BT47, Royaume-Uni","54.9258611","-6.921175700000049","","None","None","None","75","socket 44","60","196.36","dark brown","rough on reverse","socket 39","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20768384758","https://farm1.staticflickr.com/565/20768384758_94be6333bd_m.jpg"
"44384","677","Socketed Celt.","SIi","British Museum W.G. 1562","Ireland, Co Derry, Dungiven","Ireland",,,"Ireland","None","None","None","75","edge 60 socket 44","","196.36","dark brown","rough on reverse","socket 39.","There does appear to be some information missing.","","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/20768384758","https://farm1.staticflickr.com/565/20768384758_94be6333bd_m.jpg"
"44384","817","Socketed Celt.","SI1","British Museum,W.G. 1562","Ireland,Co Derry,Dungiven","Dungiven, Londonderry, Limavady BT47, UK","54.9258611","-6.921175700000049","","None","None","None","75","44","60","196.36","dark brown","rough on reverse","39","Width shows ""edge 60  socket 44"". Thickness shows ""socket 39.""","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20768384758","https://farm1.staticflickr.com/565/20768384758_94be6333bd_m.jpg"
