"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"63202","580","Flat Celt","A","Sotheby's Sale, 19. 11. 24, 587.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland, label: Co Antrim, Glenarm, Deer Park","Glenarm, Ballymena BT44, Royaume-Uni","54.96813","-5.952359999999999","","None","None","None","110.5","middle 42.5; butt 35","62","","traces of green & more of black.","smooth, very dark coppery red.","7.5; 10.5; 9; 5","","Copper","","The butt is burred, the hole goes nearly through to other side.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28187720741","https://farm8.staticflickr.com/7549/28187720741_4f4a459008_m.jpg"
"63203","226","Flat Celt","A","Sotheby's Sale 19.11.24, 588, Colln. of W.J. Knowles MRIA, of Flixton Place, Ballymena","Ireland, Co. Antrim, Toome","Toome, Antrim BT41, UK","54.754","-6.461310000000026","","None","None","None","14","middle 54.5, butt 42","68","","some green, but mostly dark brown colour (metal)","one side smooth although bumpy, the other is more roughly cast.","5.5, 10.5, 5, 3.5","","","","The butt has been filed","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650557323","https://farm9.staticflickr.com/8631/27650557323_c6b6997b24_m.jpg"
"63203","433","Flat Celt","A","Sotheby's Sale, 19.11.24,588,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Co. Antrim,Toome","Toome, Antrim BT41, UK","54.754","-6.461310000000026","","None","None","None","114","middle 54.5; butt 42","68","","Some patina green, but mostly dark brown colour (metal)","One side smooth, although lumpy, the other is more roughly cast.","5.5; 10.5; 5; 3.5","","","","The butt has been filed.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27650557323","https://farm9.staticflickr.com/8631/27650557323_c6b6997b24_m.jpg"
"63203","580","Flat Celt","A","Sotheby's Sale, 19. 11. 24, 588,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland, Co Antrim, Toome","Toome, Antrim BT41, Royaume-Uni","54.754","-6.461310000000026","","None","None","None","114","middle 54.5; butt 42","68","","some patina green, but mostly dark brown colour (metal).","one side smooth. although bumpy, the other is more roughly cast.","5.5; 10.5; 5; 3.5","","","","The butt has been filed.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650557323","https://farm9.staticflickr.com/8631/27650557323_c6b6997b24_m.jpg"
"63204","226","Flat Celt","A","Private, Professor Sir Lucas White King CSI LLB FSA, late of Roebuck Hall, Co. Dublin, sold by auction at Sotheby's, 9.11.21, lot 118","Ireland, Co. Clare, 14927, S.AT.X, Painted on","Co. Clare, Ireland","52.86245280000001","-9.047164500000008","","None","None","None","170","butt 55","116","","of emerald green in patches","smooth, dark brown bronze colour.  The butt is rather pitted","12, to 14","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28187720281","https://farm9.staticflickr.com/8848/28187720281_e73c218734_m.jpg"
"63204","433","Flat Celt","A","Private Collection,Professor Sir Lucas White King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's, 9.11.21,Lot 118","Ireland,Co. Clare,Printed on: 14927, S.AT.X","Co. Clare, Ireland","52.86245280000001","-9.047164500000008","","None","None","None","170","butt 55","116","","Patina of emerald green, in patches.","Smooth, dark brown bronze colour. The butt is rather pitted","12 to 14","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28187720281","https://farm9.staticflickr.com/8848/28187720281_e73c218734_m.jpg"
"63204","580","Flat Celt","A","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA, late of Roebuck Hall, Co Dublin.,Sold by Auction at Sotheby's 9. 11. 21. Lot 118.","Ireland, painted on: Co Clare, 14927, S.AT.X","Co. Clare, Irlande","52.86245280000001","-9.047164500000008","","None","None","None","170","butt 55","116","","Patina of emerald green, in patches.","smooth, dark brown bronze colour. The butt is rather pitted.","12 to 14","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28187720281","https://farm9.staticflickr.com/8848/28187720281_e73c218734_m.jpg"
"63205","226","Flat Celt","","Pitt-Rivers Museum, Oxford, Pitt-Rivers Collection 1439, from the Windele Collection, Cork","Ireland, Cork","Cork, Ireland","51.8968917","-8.486315699999977","A","None","None","None","131","butt 43.5, centre 56","67","","","rough surfaces","11","","copper?","","Margins slightly rounded","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650449414","https://farm8.staticflickr.com/7376/27650449414_7c1b0f9ea3_m.jpg"
"63205","433","Flat Celt","","Pitt-Rivers Museum, Oxford,Pitt-Rivers Collection 1439,From the Windele Collection, Cork","Ireland,Cork","Cork, Ireland","51.8968917","-8.486315699999977","","None","None","None","131","butt 43.5; centre 56","67","","","Rough surfaces.","11","","Copper?","","Margins slightly rounded.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27650449414","https://farm8.staticflickr.com/7376/27650449414_7c1b0f9ea3_m.jpg"
"63205","580","Flat Celt","A","Pitt-Rivers Museum, Oxford. Pitt-rivers Collection 1439,From the Windela Collection, Cork.","Ireland, Cork","Cork, Irlande","51.8968917","-8.486315699999977","","None","None","None","131","butt 43.5; centre 56","67","","","Rough surfaces.","11","","Copper?","","Margins slightly rounded.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650449414","https://farm8.staticflickr.com/7376/27650449414_7c1b0f9ea3_m.jpg"
"63206","226","Flat Celt","","Ashmolean Museum, Oxford, 1885, 747, given by Mr. C.D.E. Fortnum, old label ""No. 4 Castletown Roche, Co. Cork only four found, all of which are in this Collection.  W.C.""","Ireland, Cork, Castletown Roche","Castletownroche, Co. Cork, Ireland","52.1731113","-8.463447900000006","A","None","None","None","169","butt 52","90","1002.50","slight dirty patina","","15","","copper?","Found with three others, one of which is 748 in this collection","","Proc. Soc. Ant. New  Ser. xxiii.425 (2nd Ser. v.425)","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28162194932","https://farm9.staticflickr.com/8651/28162194932_f7bccfd66a_m.jpg"
"63206","433","Flat Celt","A","Ashmolean Museum, Oxford,1885,747,Given by Mr. C. D. E. Fortnum,Old label ""No. 4, Castletown Rocke, Co. Cork only four found all of which are in this Collection, W.C......""","Ireland,Cork,Castletown Rocke","The Rock, Castletown-Bearhaven, Co. Cork, Ireland","51.6496927","-9.91865729999995","","None","None","None","169","butt 52","90","1002.50","","","15","","?Copper","Found with three others, one of which is 748 in this collection.","Slight dirty patina.","Proc. Soc. Ant. New. Ser. xxiii, 425 (2nd ser. V.425)","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28162194932","https://farm9.staticflickr.com/8651/28162194932_f7bccfd66a_m.jpg"
"63206","580","Flat Celt","A","Ashmolean Museum, Oxford. 1885. 747,Given by Mr. C.D.E. Fortnum.,old label: ""No. 4 Castletown Roche, Co Cork. only four found, all of which are in this collection. W.C. ....""","Ireland, Ccork,","Castletownroche, Co. Cork, Irlande","52.1731113","-8.463447900000006","","None","None","None","169","butt 52","90","1002.50","Slight dirty patina.","","15","","? Copper","Found with three others, one of which is 748 in this collection.","","Proc. Soc. Ant. New. Ser. xxiii, 425. (2nd. Ser. v, 425)","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28162194932","https://farm9.staticflickr.com/8651/28162194932_f7bccfd66a_m.jpg"
"63207","226","Flat Celt","A","Ashmolean Musuem, Oxford, 1885, 748, Given by Mr. C.D.E. Fortnum, old label No. 2 Castletown Roche, Co. Cork","Ireland, Cork Castletown Roche","Castletownroche, Co. Cork, Ireland","52.1731113","-8.463447900000006","","None","None","None","161","butt 49","90","910.71","dirty, rough patina","","14","","copper?","Found wit three others, one of which is 747 in this collection.","","Proc. Soc. Ant. New Ser. xxiii.425 (2nd s. v.425)","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28187719591","https://farm8.staticflickr.com/7519/28187719591_9faf97445d_m.jpg"
"63207","580","Flat Celt","A","Ashmolean Museum, Oxford. 1885. 747,Given by Mr. C.D.E. Fortnum.,old label: ""No. 2 Castletown Roche, Co Cork.","Ireland, Cork, Castletown Roche.","Castletownroche, Co. Cork, Irlande","52.1731113","-8.463447900000006","","None","None","None","161","butt 49","90","910.71","Dirty, rough patina.","","14","","? Copper","Found with three others, one of which is 747 in this collection.","","Proc. Soc. Ant. New. Ser. xxiii, 425. (2nd S. v, 425).","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28187719591","https://farm8.staticflickr.com/7519/28187719591_9faf97445d_m.jpg"
"63207","677","Flat Celt","CL","Ashmolean Museum, Oxford., , 1885. 748., , Given by Mr C.D.I. Forthumr., , old label No 2. Castletown Roche, Co Cork.","Ireland, Cork, Castletown Roche.","Castletownroche, Co. Cork, Ireland","52.1731113","-8.463447900000006","Castletownroche, Co. Cork, Ireland","None","None","None","161","(edge) 90, (butt) 49","","910.71","Dirty, rough patina.","","14","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","Found with three others, one of which is 747 in this collection.","? Copper.","Proc. Soc. Ant. New. Ser. XXiii. 425. (2. 3. v. 425).","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/28187719591","https://farm8.staticflickr.com/7519/28187719591_9faf97445d_m.jpg"
"63208","226","Hammer-Flanged Flat Axe","A","Professor Sir Lucas White-King CSO LLD FSA, Late of Roebuck Hall, Co. Dublin, Sold by auction at Sotheby's, 9.11.21, Lot 126","Ireland, Co. Down, Newry","Newry, UK","54.1751024","-6.34022989999994","","None","None","None","112.5","middle 32, butt 27","59.5","","thin dark browny green, with bronze showing through","smooth","12, 11, 13.25, middle, butt 6","","","","The butt is thick & burned","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27985042910","https://farm9.staticflickr.com/8844/27985042910_0c3d9c9d79_m.jpg"
"63208","580","Hammer-Flanged Flat Axe","A","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA, late of Roebuck Hall, Co Dublin.,Sold by Auction at Sotheby's 9. 11. 21. Lot 126.","Ireland, Co Down, Newry","Newry, Royaume-Uni","54.1751024","-6.34022989999994","","None","None","None","112.5","middle 32; butt 27","59.5","","thin dark browny green, with bronze showing through.","smooth","middle 12; 11; 13 1/4; butt 6","","","","The butt is thick & burred (6mm thickest)","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27985042910","https://farm9.staticflickr.com/8844/27985042910_0c3d9c9d79_m.jpg"
"63208","677","Hammer Flanged Flat Axe","a","Private Collection, , Professor Sir Lucas White-King. CSI. LLD. PSA., , late of Rocbuck Hall. Co Dublin, , Sold by auction at Sotheby's 9.11.21., , Lot 126.","Ireland, Co Down, Newry,","County Down, UK","54.32769870000001","-5.715766700000017","County Down, UK","None","None","None","112.5","edge 59.5 middle 32 butt 27","","","Thin dark browny green, with bronze showing through.","Smooth.","middle 12 11 13 1/4 butt 6","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","The butt is thick & burred (6 mm thickest).","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/27985042910","https://farm9.staticflickr.com/8844/27985042910_0c3d9c9d79_m.jpg"
"63209","226","Flat Celt","A","Alnwick Castle, No. 311","Ireland","Ireland",,,"","None","None","None","106","butt 31","56","231.4","brown","slightly rough","10","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28162194372","https://farm8.staticflickr.com/7711/28162194372_22ac76151e_m.jpg"
"63209","580","Flat Celt","A","Alnwick Castle No. 311.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","106","butt 31","56","231.4","Brown.","Slightly rough.","10","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28162194372","https://farm8.staticflickr.com/7711/28162194372_22ac76151e_m.jpg"
"63209","677","Flat Celt","a","Alnwick Castle No. 311.","Ireland","Ireland","54.32769870000001","-5.715766700000017","Ireland","None","None","None","106","Edge 56 Butt 31","","281.4","Brown.","Slightly rough.","10","The map is not working. Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/28162194372","https://farm8.staticflickr.com/7711/28162194372_22ac76151e_m.jpg"
"63210","226","Flat Celt","A","Alnwick Castle, No. 321","Ireland","Ireland",,,"","None","None","None","102","butt 44","66","403.75","brown","smooth","14","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28187719171","https://farm8.staticflickr.com/7735/28187719171_d0b84fd508_m.jpg"
"63210","433","Flat Celt","A","Alnwick Castle, No. 321","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","102","butt 44","66","403.75","Brown patina","Smooth","14","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28187719171","https://farm8.staticflickr.com/7735/28187719171_d0b84fd508_m.jpg"
"63210","580","Flat Celt","A","Alnwick Castle, No. 321.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","102","butt 44","66","403.75","Brown.","Smooth.","14","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28187719171","https://farm8.staticflickr.com/7735/28187719171_d0b84fd508_m.jpg"
"63211","226","Flat Celt","A","Lord Armstrong, Cragside Rothburg","Ireland, site unknown","Ireland","53.41291","-8.243889999999965","","None","None","None","146","butt 57","98","145","","","","","copper","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650447974","https://farm8.staticflickr.com/7432/27650447974_7783304bdd_m.jpg"
"63211","433","Flat Celt","A","Lord Armstrong,Cragside Rothbury","Ireland,Site unknown","Ireland","53.41291","-8.243889999999965","","None","None","None","146","butt 57","98","145","","","","","Copper","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27650447974","https://farm8.staticflickr.com/7432/27650447974_7783304bdd_m.jpg"
"63211","580","Flat Celt","A","Lord Armstrong, Cragside Rothbury.","Ireland. Site unknown.","Irlande","53.41291","-8.243889999999965","","None","None","None","146","butt 57","98","145","","","","","Copper","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650447974","https://farm8.staticflickr.com/7432/27650447974_7783304bdd_m.jpg"
"63212","226","Flat Celt","A","Blandford, Pitt Rivers Museum, Farnham","Ireland","Ireland",,,"","None","None","None","98","butt 43","74","340.2","","smooth","","","","","edge indented","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28162193962","https://farm9.staticflickr.com/8857/28162193962_3a0a97623b_m.jpg"
"63212","433","Flat Celt","A","Blandford, Pitt Rivers Museum, Farnham","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","98","butt 43","74","340.2","","Smooth","","","","","Edge indented","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28162193962","https://farm9.staticflickr.com/8857/28162193962_3a0a97623b_m.jpg"
"63212","580","Flat Celt","A","Blandford, Pitt Rivers Museum, Farnham.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","98","butt 43","74","340.2","","smooth","","","","","edge indented","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28162193962","https://farm9.staticflickr.com/8857/28162193962_3a0a97623b_m.jpg"
"63213","226","Flat Celt","A","Blandford, Pitt Rivers Museum, Farnham","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","146","butt 37","66","226.8","black, green patches","smooth","18","","","","edge slightly indented","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650448744","https://farm9.staticflickr.com/8682/27650448744_d8071c2514_m.jpg"
"63213","433","Flat Celt","A","Blandford, Pitt Rivers Museum, Farnham","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","146","butt 37","66","226.8","Black and green patches.","Smooth","18","","","","Edge slightly indented","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27650448744","https://farm9.staticflickr.com/8682/27650448744_d8071c2514_m.jpg"
"63213","580","Flat Celt","A","Blandford, Pitt Rivers Museum, Farnham.","Ireland.","Irlande","53.41291","-8.243889999999965","","None","None","None","146","butt 37","66","226.8","black & green patches.","smooth","18","","","","Edge slightly indented","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650448744","https://farm9.staticflickr.com/8682/27650448744_d8071c2514_m.jpg"
"63214","226","Flat Celt","A","British Museum, acquired at Auction Sale with others 1924","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","100","middle 40, butt 34","72.5","290.58","","","10","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28162193472","https://farm9.staticflickr.com/8698/28162193472_36d8674229_m.jpg"
"63214","433","Flat Celt","A","Bristol Museum, 7852,acquired at Auction Sale 1924 with others","Ireland?","Ireland","53.41291","-8.243889999999965","","None","None","None","100","middle 40; butt 34","72.5","290.58","","","10","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28162193472","https://farm9.staticflickr.com/8698/28162193472_36d8674229_m.jpg"
"63214","580","Flat Celt","A","British Museum, 7852,acquired at Auction Sale 1924, with others.","Ireland?","",,,"","None","None","None","100","middle 40; butt 34","72.5","290.58","","","10","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28162193472","https://farm9.staticflickr.com/8698/28162193472_36d8674229_m.jpg"
"63215","226","Flat Copper Celt","A","Collection of Royal Irish Academy, National Museum, Dublin, No. in Register R. 2294","Ireland, exact locality unrecorded","Ireland","53.41291","-8.243889999999965","","None","None","None","87","butt 32","62","","","","9","","","","","Journal of the Anthropological Institute Vol. XXXI Plate XXIII.  By mistake this celt R2294 has the No. W.23 placed below it on the Plate, while W.23 which is also figured o Plate XXIV has R.2294 below it.  Compare the plates and drawings.","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650447334","https://farm8.staticflickr.com/7650/27650447334_ac2b794b36_m.jpg"
"63215","433","Flat Copper Celt","A","Collection of the Royal Irish Academy,National Museum, Dublin,No. in Register R.2294","Ireland,exact locality unrecorded","Ireland","53.41291","-8.243889999999965","","None","None","None","87","butt 32","62","","","","9","","","","","Journal of the Anthropological Institute Vol. XXXI, Plate XXIII. By a mistake this celt R2294 has the No. W23 placed before it on the plate, while W.23, which is also figured on Plate XXIV has R.2294 below it. Compare the plates and drawings.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27650447334","https://farm8.staticflickr.com/7650/27650447334_ac2b794b36_m.jpg"
"63215","580","Flat Copper Celt","A","Collection of the Royal Irish Academy, National Museum, Dublin. No. in Register R.2294","Ireland, exact locality unrecorded","Irlande","53.41291","-8.243889999999965","","None","None","None","87","butt 32","62","","","","9","","","","","Journal of the Anthropological Institute Vol XXXI, Plate XXIII. By a mistake this celt R.2294 has the No. W.23, placed below it on the Plate, while W.23, which is also figured on Plate XXIV has R.2294 below it. Compare the plates and drawings.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650447334","https://farm8.staticflickr.com/7650/27650447334_ac2b794b36_m.jpg"
"63216","226","Flat Copper Celt","A","Collection of the Royal Irish Academy, National Museum, Dublin, No. in Register 1885:110","Ireland, exact locality unrecorded","Ireland","53.41291","-8.243889999999965","","None","None","None","89","butt 36","64","","","","8","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28162192592","https://farm9.staticflickr.com/8687/28162192592_603de4c3d9_m.jpg"
"63216","433","Flat Copper Celt","","Collection of the Royal Academy,National Museum, Dublin,No. in Register 1885:110","Ireland,exact locality unrecorded","Ireland","53.41291","-8.243889999999965","","None","None","None","89","butt 36","44","","","","8","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28162192592","https://farm9.staticflickr.com/8687/28162192592_603de4c3d9_m.jpg"
"63216","580","Flat Copper Celt","A","Collection of the Royal Irish Academy, National Museum, Dublin. No. in Register 1885:110","Ireland, exact locality unrecorded","Irlande","53.41291","-8.243889999999965","","None","None","None","89","butt 36","64","","","","8","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28162192592","https://farm9.staticflickr.com/8687/28162192592_603de4c3d9_m.jpg"
"63217","226","Flat Celt","A","Collection of Royal Irish Academy, National Museum, Dublin, W41","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","","","","","","","","","","","","Wilde's Catalogue of the Royal Irish Academy Collection p. 398, No. 41","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28187718391","https://farm8.staticflickr.com/7541/28187718391_1633fcef61_m.jpg"
"63217","433","Flat Celt","A","Collection of Royal Irish Academy, National Museum, Dublin, W.41","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","","","","","","","","","","","","Wilde's Catalogue of the Royal Irish Academy Collection, p. 398, No. 41","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28187718391","https://farm8.staticflickr.com/7541/28187718391_1633fcef61_m.jpg"
"63217","580","Flat Celt","A","Collection of Royal Irish Academy, National Museum, Dublin. W.41.","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","","","","","","","","","","","","Wilde's Catalogue of the Royal Irish Academy Collection p. 398, No. 41.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28187718391","https://farm8.staticflickr.com/7541/28187718391_1633fcef61_m.jpg"
"63218","226","Flat Copper Celt","A","Collection of the Royal Irish Academy, National Museum, Dublin, No. in Register 1876:27","Ireland, exact locality unrecorded","Ireland","53.41291","-8.243889999999965","","None","None","None","99","butt 36","70","","","","11","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28265900875","https://farm9.staticflickr.com/8807/28265900875_d3a0358288_m.jpg"
"63218","433","Flat Copper Celt","A","Collection of the Royal Irish Academy, National Museum, Dublin,No. in Register 1876:27","Ireland,exact locality unrecorded","Ireland","53.41291","-8.243889999999965","","None","None","None","99","butt 36","70","","","","11","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/28265900875","https://farm9.staticflickr.com/8807/28265900875_d3a0358288_m.jpg"
"63218","580","Flat Copper Celt","","Collection of the Royal Irish Academy, National Museum, Dublin. No. in Register 1876:27","Ireland, exact locality unrecorded","Irlande","53.41291","-8.243889999999965","","None","None","None","99","butt 36","70","","","","11","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28265900875","https://farm9.staticflickr.com/8807/28265900875_d3a0358288_m.jpg"
"63219","226","Flat Celt","A","Private, 1923, A. Henderson Bishop, Thornton Hall, Lanarkshire, from Colln.? Lot 1202, Now Glasgow Hunterian Museum","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","124","butt 49","88","620.15","","copper colour, has been ground since discovery","14","","seems to be copper","","perfect condition","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650445844","https://farm9.staticflickr.com/8625/27650445844_5668a66a7b_m.jpg"
"63219","433","Flat Celt","A","Private Collection 1923,A. Henderson Bishop,Thornton Hall, Lanarkshire,From Collection?,Lot 1202,Now Glasgow, Hunterian Museum","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","124","49","88","620.15","","Copper colour has been ground since discovery","14","","Seems to be copper","","Perfect condition","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27650445844","https://farm9.staticflickr.com/8625/27650445844_5668a66a7b_m.jpg"
"63219","580","Flat Celt","A","1923. A. Henderson Bishop, Thornton Hall, Lanarkshire,from Collection? Lot 1202,Now in Glasgow Hunterian Museum","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","124","butt 49","88","620.15","","copper colour, has been ground since discovery","14","","seems to be copper.","","Perfect condition.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650445844","https://farm9.staticflickr.com/8625/27650445844_5668a66a7b_m.jpg"
"63220","226","Flat Celt","A","1923, A. Henderson Bishop, Thornton Hall, Lanarkshire, from Colln. ? Lot 1202, Now, Glasgow, Hunterian Museum","Irelane","Ireland","53.41291","-8.243889999999965","","None","None","None","121","butt 46","93","619.6","","dull copper colour, powdered with green carbonate","14","","looks like copper","","perfect","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28187715871","https://farm8.staticflickr.com/7369/28187715871_9226d842f6_m.jpg"
"63220","580","Flat Celt","A","1923,A. Henderson Bishop, Thornton Hall, Lanarkshire.,from Collection, Lot 1202.,Now in Glasgow, Hunterian Museum","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","121","butt 46","93","619.6","","dull copper colour, powdered with green carbonate","14","","looks like copper.","","Perfect","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28187715871","https://farm8.staticflickr.com/7369/28187715871_9226d842f6_m.jpg"
"63220","658","Flat Celt","A","1923,A. Henderson Bishop,Thornton Hall, Lanarkshire,From coll'n., Lot 1202,, , Now, Glasgow - Hunterian Museum","Ireland.","",,,"","None","None","None","121","edge 93, butt 46,","","619.6","","Dull copper colour; powdered with green carbonate.","14","","Looks like copper.","","Perfect.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/28187715871","https://farm8.staticflickr.com/7369/28187715871_9226d842f6_m.jpg"
"63221","226","Flat Celt","A","1923, A. Henderson Bishop, Thornton Hall, Lanarkshire, Now Glasgow, Hunterian Museum","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","138","butt 44","91","705.2","","dull copper colour, slight green stains","14","","apparently copper & cast in an open mould","","perfect condition","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/27650445244","https://farm9.staticflickr.com/8761/27650445244_1f2982233a_m.jpg"
"63221","580","Flat Celt","A","1923,A. Henderson Bishop, Thornton Hall, Lanarkshire.,from Collection, Lot 1202.,Now Glasgow, Hunterian Museum","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","138","butt 44","91","705.2","","dull copper colour, slight green stains.","14","","apparently copper & cast in an open mould","","Perfect condition","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/27650445244","https://farm9.staticflickr.com/8761/27650445244_1f2982233a_m.jpg"
"63221","658","Flat Celt","A","1923,A. Henderson Bishop,Thornton Hall, Lanarkshire,, , Now, Glasgow - Hunterian Museum.","Ireland.","",,,"","None","None","None","138","edge 91, butt 44","","705.2","","Dull copper colour; slight green stains.","14","","Apparently copper & cast in an open mould.","","Perfect condition.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/27650445244","https://farm9.staticflickr.com/8761/27650445244_1f2982233a_m.jpg"
"63222","226","Flat Celt","A","1923, A. Henderson Bishop, Thornton Hall, Lanarkshire, Now Glasgow, Hunterian Museum","Ireland","Ireland","53.41291","-8.243889999999965","","None","None","None","134","butt 47","92","765.45","","dull copper colour","15","","appears to be copper & cast in an open mould","","perfect condition","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/28265899555","https://farm9.staticflickr.com/8874/28265899555_1b3723a924_m.jpg"
"63222","580","Flat Celt","A","1923,A. Henderson Bishop, Thornton Hall, Lanarkshire.,from Collection, Lot 1202.,Now Glasgow, Hunterian Museum","Ireland","Irlande","53.41291","-8.243889999999965","","None","None","None","134","butt 47","92","765.45","","dull copper colour","15","","appears to be copper & cast in an open mould.","","Perfect condition","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/28265899555","https://farm9.staticflickr.com/8874/28265899555_1b3723a924_m.jpg"
"63222","658","Flat Celt","A","1923,A. Henderson Bishop,Thornton Hall, Lanarkshire,Now Glasgow - Hunterian Museum.","Ireland.","",,,"","None","None","None","134","edge 92, butt 47,","","765.45","","Dull copper colour.","15","","Appears to be copper & cast in an open mould.","","Perfect condition.","","","Susan Magyarody","https://www.flickr.com/photos/115096994@N02/28265899555","https://farm9.staticflickr.com/8874/28265899555_1b3723a924_m.jpg"
