"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"23004","473","Spearhead V A","P","British Museum, 91.5.14.10, Purchased from Messr. Rollin + Feuardent Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor + Blackmoor House.","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","218","38","","176","black","corroded","14","Bottom right: C1","","4-58   20 Spearheads, 7 Lanceheads, 11 Fragments Swords, 1 Gouge, 16 Rings","Two ribs, two dents, wood in socket.","","March 1974 small spots of green corrosion, , A OK, , See new index","Dina Fathalla","https://farm4.staticflickr.com/3840/14952140877_ff360424b1_b.jpg","https://www.flickr.com/photos/MicroPasts/14952140877"
"23004","580","Spearhead V A","P","British Museum, 91-5-14-10, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","218","38","","176","black","corroded","14","March 1974 small spots of green corrosion, A OK, See new index, C1","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Two ribs, two dents, wood in socket.","","","Denis Antoine","https://farm4.staticflickr.com/3840/14952140877_ff360424b1_b.jpg","https://www.flickr.com/photos/MicroPasts/14952140877"
"23005","473","SPEARHEAD","","LONDON, British Museum, 91. 5-14. 10","HANTS,, Selborne,, Blackmoor,, Woolmer Forest,, Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","","None","None","1867","218","","","","","small spots of green corrosion (Mar. 74)","","Bottom left: ND 74, , Bottom right: C1","","91. 5-14. 4-58, W.G. 2100-2112","","","","Dina Fathalla","https://farm6.staticflickr.com/5552/14952031760_84ed6658a2_b.jpg","https://www.flickr.com/photos/MicroPasts/14952031760"
"23005","580","Spearhead","","London, British Museum, 91.5-14.10","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","218","","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5552/14952031760_84ed6658a2_b.jpg","https://www.flickr.com/photos/MicroPasts/14952031760"
"23006","580","Spearhead","","London, British Museum, 91.5-14.11","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","205","28","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3922/15135713921_e29be6f098_b.jpg","https://www.flickr.com/photos/MicroPasts/15135713921"
"23006","652","Spearhead","SU 78, ,       33","London, British Museum, 91. 5-14.11","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","205","28","","","","","","","","91. 5-14. 4-58 W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3922/15135713921_e29be6f098_b.jpg","https://www.flickr.com/photos/MicroPasts/15135713921"
"23007","580","Spearhead V A","P","British Museum, 91-5-14-11, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","204","34","","133","black & bronze","corroded","14","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Surface minutely pitted.","","A OK, See new index, C1","Denis Antoine","https://farm6.staticflickr.com/5566/15138313382_afd8f592fb_b.jpg","https://www.flickr.com/photos/MicroPasts/15138313382"
"23007","652","Spearhead VA","SU  78, ,        33","British Museum, , 91.5.14.11, , Purchased from [    ]  Rollin + Fenarden Roots sale, Christies,  20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor + Blackmoor House","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","P","None","None","None","204","34","","133","black+bronze","corroded","14","20 Spearheads, , 7 Lanceheads, , 11 Fragments Swords, , 1  Goouge, , 11 Rings","","4-58","Surface minutely pitted","","","Maria Christakou","https://farm6.staticflickr.com/5566/15138313382_afd8f592fb_b.jpg","https://www.flickr.com/photos/MicroPasts/15138313382"
"23008","580","Spearhead","","London, British Museum, 91.5-14.11","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","None","205","28","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3872/14952139787_c2cbef6475_b.jpg","https://www.flickr.com/photos/MicroPasts/14952139787"
"23008","652","Spearhead","","London, British Museum, 91  5-14. 11","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","205","28","","","","","","","","91   5-14   4-58  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3872/14952139787_c2cbef6475_b.jpg","https://www.flickr.com/photos/MicroPasts/14952139787"
"23009","580","Spearhead","","London, British Museum, 91.5-14.12","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","203","29","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3843/14952139537_044b1ac949_b.jpg","https://www.flickr.com/photos/MicroPasts/14952139537"
"23009","652","Spearhead","S  78, ,        33","London, British Museum, 91. 5-14.12","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","203","29","","","","","","","","91. 5-14. 4-58  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3843/14952139537_044b1ac949_b.jpg","https://www.flickr.com/photos/MicroPasts/14952139537"
"23010","138","Spearhead V A","T.","British Museum, , 91. 5. 14. 12, , Purchased from Messrs. Rollin &, , Jenardent Roots Sale, Christies,, , 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867, between Hogmoor & Blackmoor House.","Drift Road, Whitehill, Bordon, Hampshire GU35, UK","51.099087269701094","-0.8784133544921815","SU 78/33","None","None","1867","201","38","","136","black & bronze","corroded","16","Lower left corner:, , ""AOK, , See new index"", , , , Lower right corner:, , ""20 Spearheads, , 7 Lanceheads, , 11 Fragments Swords, , 1 Gouge, , 16 Rings""","[empty]","4-58","extra rivet hole.","","[empty]","Ernst Schnell","https://farm4.staticflickr.com/3865/14952030700_afe9cc0ac5_b.jpg","https://www.flickr.com/photos/MicroPasts/14952030700"
"23010","580","Spearhead V A","T","British Museum, 91-5-14-12, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","201","38","","136","black & bronze","corroded","16","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Extra rivet hole.","","A OK, See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3865/14952030700_afe9cc0ac5_b.jpg","https://www.flickr.com/photos/MicroPasts/14952030700"
"23011","580","Spearhead","","London, British Museum, 91.5-14.12","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","203","29","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3912/14952030460_ae6f2a96cb_b.jpg","https://www.flickr.com/photos/MicroPasts/14952030460"
"23011","652","Spearhead","","London. British Museum, 91. 5-14.12","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","203","29","","","","","","","","91. 5-14  4-588  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3912/14952030460_ae6f2a96cb_b.jpg","https://www.flickr.com/photos/MicroPasts/14952030460"
"23012","580","Spearhead","","London, British Museum, 91.5-14.13","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","196","27","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5551/15115681176_693e54ba72_b.jpg","https://www.flickr.com/photos/MicroPasts/15115681176"
"23012","652","Spearhead","SU  78, ,        33","London, British Museum, 91, 5-14. 13","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Hants Selborne Blackmoor Woolmer Forest","51.0857837","-0.8658609000000297","","None","None","None","196","27","","","","small spots of green corrosion (Mar 74)","","","","91. 5-14. 4-58","","","ND 74","Maria Christakou","https://farm6.staticflickr.com/5551/15115681176_693e54ba72_b.jpg","https://www.flickr.com/photos/MicroPasts/15115681176"
"23013","580","Spearhead V A","T","British Museum, 91-5-14-13, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","195","38","","140","brown","corroded","15","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","One rib.","","March 1974 small spots of green corrosion, Inacc., See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3895/14951990789_2e3719771e_b.jpg","https://www.flickr.com/photos/MicroPasts/14951990789"
"23013","652","Spearhead A","SU 78, ,       33","British Museum, , 91.5.14.13, , Purchased from Mer[ ] Rollin + Fenardent Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor + Blackmoor House","Hants Selborne Blackmoor Woolmer Forest",,,"T","None","None","None","19538","","","140","brown","corroded","15","20 Spearheads, , 7 Lanceheads, , 11 Fragments Swords, , 1 Gouge, , 16 Rings","","4-58","one rib","","","Maria Christakou","https://farm4.staticflickr.com/3895/14951990789_2e3719771e_b.jpg","https://www.flickr.com/photos/MicroPasts/14951990789"
"23014","580","Spearhead","","London, British Museum, 91.5-14.13","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","x","None","None","1867","196","27","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3919/15138678935_a26e10d241_b.jpg","https://www.flickr.com/photos/MicroPasts/15138678935"
"23014","652","Spearhead","","London, British Museum, 91. 5-14. 13","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","196","27","","","","small spots of green corrosion (Mar 74)","","","","91  5-14. 4-58","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3919/15138678935_a26e10d241_b.jpg","https://www.flickr.com/photos/MicroPasts/15138678935"
"23015","580","Spearhead","","London, British Museum, 91.5-14.14","Hants, Selborne, Blackmoor, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","167","26","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3853/14952029830_0eea51a16f_b.jpg","https://www.flickr.com/photos/MicroPasts/14952029830"
"23015","652","Spearhead","SU 78, ,       33","London, British Museum, 91  5-14. 14","Hants, Selborne, Blackmoor 1867, Hoard 111","Blackmoor, Liss, Χαμσάιρ GU33, Ηνωμένο Βασίλειο","51.09587","-0.8876400000000331","","None","None","None","167","26","","","","sall spots of green corrosion (Mar 74)","","","","91. 5-14. 4-58  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3853/14952029830_0eea51a16f_b.jpg","https://www.flickr.com/photos/MicroPasts/14952029830"
"23016","580","Spearhead V A","T","British Museum, 91-5-14-14, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","167","35","","90","black","corroded","14","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Spring more abrupt.","","March 1974 small spots of green corrosion, Inacc., See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3878/15135712301_bf38e92027_b.jpg","https://www.flickr.com/photos/MicroPasts/15135712301"
"23016","652","Spearhead  V A","SU 78 , ,       33","British Museum, , 91.5.14.14, , Purchased from We[  ] Rollin + Fenardent Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor + Blackmoor House","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","T","None","None","None","167","35","","90","black","corroded","14","","","4-58","","","20 Spearheads, , 7 Lanceheads, , 11 Fragments of Swords, , 1 Gouge, , 16 Rings","Maria Christakou","https://farm4.staticflickr.com/3878/15135712301_bf38e92027_b.jpg","https://www.flickr.com/photos/MicroPasts/15135712301"
"23017","580","Spearhead","","London, British Museum, 91.5-14.14","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","167","26","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5554/15138312272_e137618400_b.jpg","https://www.flickr.com/photos/MicroPasts/15138312272"
"23017","652","Spearhead","","London, British Museum, 91  5-14. 14","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","167","26","","","","small spots of  green corrosion (Mar 74)","","","","91. 5-14  4-58  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm6.staticflickr.com/5554/15138312272_e137618400_b.jpg","https://www.flickr.com/photos/MicroPasts/15138312272"
"23018","580","Spearhead","","London, British Museum, 91.5-14.15","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","102","30","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3865/14952141598_e9d657579d_b.jpg","https://www.flickr.com/photos/MicroPasts/14952141598"
"23018","652","Spearhead","SU 78, ,       33","London, British Museum, 91. 5-14.15","Hants, Selborne, Blackmoor, Woolmer Forest 1867, Hoard 111,","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","102","30","","","","","","","","91. 5-14. 4-58  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3865/14952141598_e9d657579d_b.jpg","https://www.flickr.com/photos/MicroPasts/14952141598"
"23019","580","Spearhead V A","P","British Museum, 91-5-14-15, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","259","40","","202","black & bronze","corroded","18","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Much hacked, broken in two.","","Blade missing?, AOK, See new index, C1","Denis Antoine","https://farm6.staticflickr.com/5555/15138311422_0fea2bb894_b.jpg","https://www.flickr.com/photos/MicroPasts/15138311422"
"23019",,"Spearhead VA","P","British Museum, , 91 5 14 15, , Purchased from Mesr Rollui r Fenandeul; Roots Sale, Christies 20 April 1891","hyland, [...], Selborne, Blackmoor, [...] Forest, Part of a hoard found about - 1867 between Haymoor and Blackmoor House","",,,"Su 78/33","1","1","1867","25.9","4.0","","202","black bronze","corroded","1.8","Unable to make out some site references","","4-58","Much hacked, broken in two.","","20 Spearheads, , 7 Lanceheads, , 11 Fragments of Swords, , 1 [...], , 16 Rings","Anon.","https://farm6.staticflickr.com/5555/15138311422_0fea2bb894_b.jpg","https://www.flickr.com/photos/MicroPasts/15138311422"
"23020","580","Spearhead","","London, British Museum, 91.5-14.15","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","102","30","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3846/15138677855_54f5f526fc_b.jpg","https://www.flickr.com/photos/MicroPasts/15138677855"
"23020","652","Spearhead","","London, British Museum, 91 5-14. 15","Hants, Selborne, Blackmoor, Woolmer Forest 1867, Hoard 111","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","102","30","","","","","","","","91. 5-14. 4-58W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3846/15138677855_54f5f526fc_b.jpg","https://www.flickr.com/photos/MicroPasts/15138677855"
"23021","580","Spearhead","","London, British Museum, 91.5-14.16","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","160","30","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3887/15135712061_68b90b1552_b.jpg","https://www.flickr.com/photos/MicroPasts/15135712061"
"23021","652","Spearhead","SU 78, ,       33","London, British Museum, 91. 5-14. 16","Hants, Selborne, Blackmoor, Woolmer Forest 1867, Hiard 111,","Woolmer Forest, Χαμσάιρ, Ηνωμένο Βασίλειο","51.0857837","-0.8658609000000297","","None","None","None","160","30","","","","","","","","91. 5-14, 4-58  W.G. 2100-2112","","","ND 74","Maria Christakou","https://farm4.staticflickr.com/3887/15135712061_68b90b1552_b.jpg","https://www.flickr.com/photos/MicroPasts/15135712061"
"23022","433","SPearhead V A","T","British Museum, 91.5-14.16,Purchased from Messrs Robbin and Fenardent, Roots Sale, Christies, 20th April 1891","England,Hampshire,Selborne III,Blackmoor,Woolmer Forest,Part of a hoard found about 1867 between Hogmoor and Blackmoor House","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","161","38","","180","Black and bronze","Corroded","14","","","4-58: 20 spearheads; 7 lanceheads; 11 fragments of swords; 1 gouge; 16 rings","Half of blade lost; hacked; wooden rivet.","","Inacc,See new index,CI","Joellen mcGann","https://farm6.staticflickr.com/5583/14951989339_5e8c44f38e_b.jpg","https://www.flickr.com/photos/MicroPasts/14951989339"
"23022","580","Spearhead V A","T","British Museum, 91.5.14.16, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne III, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","161","38","","180","black & bronze","corroded","14","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Half of blade lost; hacked, wooden rivet.","","Inacc., See new index, C1","Denis Antoine","https://farm6.staticflickr.com/5583/14951989339_5e8c44f38e_b.jpg","https://www.flickr.com/photos/MicroPasts/14951989339"
"23023","433","Spearhead","","London, British Museum, 91.5-14.16","England,Hampshire,Selborne,Blackmoor,Woolmer Fores,1867,Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","","None","None","None","160","30","","","","","","","","91.5-14.4-58; W.G. 2100- 2112","","","ND74,CI","Joellen mcGann","https://farm4.staticflickr.com/3921/14951989209_98de7f7131_b.jpg","https://www.flickr.com/photos/MicroPasts/14951989209"
"23023","580","Spearhead","","London, British Museum, 91.5-14.16","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","x","None","None","None","160","30","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3921/14951989209_98de7f7131_b.jpg","https://www.flickr.com/photos/MicroPasts/14951989209"
"23024","433","Spearhead Frag","","London, British Museum, 91.5-14.17","England,Hampshire,Selborne,Woolmer Forest,1867,Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","95","30","","","","","","","","91.5-14.4-58; W.G. 2100-2112","","","ND 74,CI","Joellen mcGann","https://farm4.staticflickr.com/3925/15135710951_3da43a25d9_b.jpg","https://www.flickr.com/photos/MicroPasts/15135710951"
"23024","580","Spearhead Fragment","","London, British Museum, 91.5-14.17","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","95","30","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3925/15135710951_3da43a25d9_b.jpg","https://www.flickr.com/photos/MicroPasts/15135710951"
"23025","433","Spearhead V","T","British Museum,91.5.14.17 & 18,Purchased from Messrs. Rollin and Fenardent, Roots Sale, Christies, 20 April 1891","England,Hampshire,Selborne,Blackmoor,Woolmer Forest,Part of a hoard found about 1867 between Hogmoor and Blackmoor House.","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","97","","","78","Brown","Corroded","","","","4-58: 20 spearheads; 7 lanceheads; 11 fragments of swords; 1 gouge; 16 rings","17) blade missing; 18) point only, two dents,Length: 97mm and 155 mm,Weights: 78 gms and 123 gms.","","Inacc.,Section,CI","Joellen mcGann","https://farm4.staticflickr.com/3869/15115679866_a855467300_b.jpg","https://www.flickr.com/photos/MicroPasts/15115679866"
"23025","580","2 Spearheads V","T","British Museum, 91.5.14.17&18, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","97, 155","","","78, 123","brown","corroded","","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","17: blade missing, 18: point only, two dents.","","Inacc., Section, C1","Denis Antoine","https://farm4.staticflickr.com/3869/15115679866_a855467300_b.jpg","https://www.flickr.com/photos/MicroPasts/15115679866"
"23026","433","Spearhead Frag","","London, British Museum, 91.5-14.17","England,Hampshire,Selborne,Blackmoor,Woolmer Forest,1867,Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","","None","None","None","95","30","","","","","","","","91.5-14.4-58; W.G. 2100-2112","","","ND74,CI","Joellen mcGann","https://farm4.staticflickr.com/3857/15138310362_43bd5a2000_b.jpg","https://www.flickr.com/photos/MicroPasts/15138310362"
"23026","580","Spearhead Fragment","","London, British Museum, 91.5-14.17","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","95","30","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3857/15138310362_43bd5a2000_b.jpg","https://www.flickr.com/photos/MicroPasts/15138310362"
"23027","433","","","","","","51.0857837","-0.8658609000000297","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://farm4.staticflickr.com/3925/14952027930_74e17f8103_b.jpg","https://www.flickr.com/photos/MicroPasts/14952027930"
"23027","580","Spearhead Fragment","","London, British Museum, 91.5-14.18","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","158","47","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3925/14952027930_74e17f8103_b.jpg","https://www.flickr.com/photos/MicroPasts/14952027930"
"23028","433","Spearhead Frag","","London, British Museum, 91.5-14.18","England,Hampshire,Selborne,Blackmoor,Woolmer Forest,1867,Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","","None","None","None","158","47","","","","","","","","91.5-14.4-58; W.G. 2100-2112","","","ND 74,CI","Joellen mcGann","https://farm4.staticflickr.com/3856/15135710481_64fc87a25c_b.jpg","https://www.flickr.com/photos/MicroPasts/15135710481"
"23028","580","Spearhead Fragment","","London, British Museum, 91.5-14.18","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","158","47","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3856/15135710481_64fc87a25c_b.jpg","https://www.flickr.com/photos/MicroPasts/15135710481"
"23029","433","Spearhead Frag","","London, British Museum, 91.5-14.19","England,Hampshire,Selborne,Woolmer Forest,1867,Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","156","35","","","","","","","","91.5-14.4-56; W.G. 2100-2112","","","ND74,CI","Joellen mcGann","https://farm4.staticflickr.com/3870/15135710181_674806758d_b.jpg","https://www.flickr.com/photos/MicroPasts/15135710181"
